"TSF","species","height","low","high","scenario","Scenario","filter"
3,"Pigl",0.131090379153446,0.0967211617141434,0.199123413542177,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
3,"Pima",0.0919645459058407,0.0914651341068231,0.0924338289006628,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
3,"Potr",2.45630180587371,0.190642908215523,4.7219607035319,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
4,"Pigl",0.146022677560829,0.118001094239749,0.19978751850607,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
4,"Pima",0.134993382010236,0.106316574651395,0.19003117054838,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
4,"Potr",2.74901879827181,0.427645623683929,5.0703919728597,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
5,"Pigl",0.169778778211223,0.135822302135002,0.2190988098756,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
5,"Pima",0.145197345097645,0.122422252422289,0.186590269805756,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
5,"Potr",3.01267564296722,0.708950757980347,5.3164005279541,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
6,"Bene",4.28032084306081,4.15234176317851,4.40829992294312,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
6,"Pigl",0.188350085934165,0.155604690809502,0.236161843593809,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
6,"Pima",0.16293280314113,0.140771955095374,0.203684589603613,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
6,"Potr",3.26956993341445,1.15385544300079,5.38528442382812,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
7,"Bene",4.97568412621816,4.86621514956156,5.08515310287476,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
7,"Pigl",0.228127169564124,0.188238353693166,0.279839134747374,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
7,"Pima",0.184649368355297,0.162969155699489,0.222802766852578,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
7,"Potr",3.55981016159058,1.6626672744751,5.45695304870605,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
8,"Bene",5.64728728930156,5.54085334142049,5.75372123718262,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
8,"Pigl",0.271358153562423,0.225323068089322,0.326381515093962,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
8,"Pima",0.219059464692207,0.1877033348681,0.264010188495101,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
8,"Potr",3.92487533887228,2.28479242324829,5.56495825449626,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
9,"Bene",6.32101909319559,6.15375272432963,6.48828546206156,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
9,"Pigl",0.295420616071711,0.252744609944898,0.346633416091641,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
9,"Pima",0.235134109023265,0.20445430530293,0.277833195833232,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
9,"Potr",4.17443488129863,3.76727149899359,4.67867302685976,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
10,"Bene",6.96939078966776,6.66368476549784,7.27509681383769,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
10,"Pigl",0.325987275915276,0.284403249385932,0.378886983375863,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
10,"Pima",0.259023850824667,0.230211081410415,0.296305396886854,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
10,"Potr",4.27443238311645,3.8204373792209,4.61098616420319,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
11,"Bene",7.61791058381398,7.26977109909058,7.96605006853739,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
11,"Pigl",0.362645468266427,0.322025635592374,0.415165228132287,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
11,"Pima",0.283563664406201,0.257146097793483,0.318690830474201,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
11,"Potr",4.51772894851672,3.93309751951924,4.95607418148563,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
12,"Bene",8.20692447821299,7.9711860815684,8.44266287485758,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
12,"Pigl",0.407289061683336,0.361021215468508,0.465357640899472,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
12,"Pima",0.311745890122074,0.284349989297958,0.347774961844145,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
12,"Potr",4.88066309598776,4.28121766964977,5.39319748052802,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
13,"Bene",8.76875352859497,8.63353602091471,8.90397103627523,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
13,"Pigl",0.446411378195564,0.400844338215254,0.501220229458344,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
13,"Pima",0.350949854508184,0.320272246263527,0.390530421744726,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
13,"Potr",4.86395669164402,4.01373849205939,5.57299174591544,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
14,"Bene",9.24364177385966,9.14907248814901,9.33821105957031,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
14,"Pigl",0.483045593027933,0.435835322119874,0.540824975958582,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
14,"Pima",0.385607837914203,0.354065299471504,0.423772738425557,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
14,"Potr",5.12343200850369,4.37717142147188,5.86425914423806,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
15,"Bene",9.72164522806803,9.50381024678548,9.93948020935059,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
15,"Pigl",0.518614915178871,0.473951728434621,0.576767576477717,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
15,"Pima",0.423640371569479,0.392739954312953,0.460770471918017,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
15,"Potr",5.40230167585445,4.58279113241556,6.24294947676666,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
16,"Bene",10.2298020839692,10.0032963752747,10.4563077926636,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
16,"Pigl",0.55834437225321,0.510597590959191,0.614412201107882,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
16,"Pima",0.460062481824721,0.430210552892226,0.500974224712061,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
16,"Potr",5.71275433916568,4.78197012688726,6.62175027448066,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
17,"Bene",10.6273686408997,10.3350379943848,10.9196992874146,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
17,"Pigl",0.620632292151787,0.574567782686074,0.682710101114378,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
17,"Pima",0.501713471155573,0.46661643270214,0.539578086309466,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
17,"Potr",5.9372399018492,5.02452679677142,6.84813619310089,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
18,"Bene",11.0111105918884,10.7649684906006,11.2572526931763,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
18,"Pigl",0.650973021296649,0.60673719136834,0.700434125334147,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
18,"Pima",0.520945507442515,0.488864294443291,0.560981352689709,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
18,"Potr",6.24880163487542,5.2673447050925,7.25282009898148,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
19,"Bene",11.4481624603272,11.2008087158203,11.695516204834,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
19,"Pigl",0.688376858645912,0.641381679970002,0.73969834283405,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
19,"Pima",0.540163473299755,0.506771636048048,0.579558099009393,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
19,"Potr",6.31015723853831,5.10901470302116,7.39267423505112,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
20,"Bene",11.8747466087341,11.6259431838989,12.1235500335693,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
20,"Pigl",0.717157292880046,0.672494314640142,0.772100211255982,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
20,"Pima",0.550522312601264,0.518738010588462,0.588095759259443,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
20,"Potr",6.70415217442577,5.47953646949359,7.85348041206649,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
21,"Bene",12.2288040161133,11.9505168914795,12.5070911407471,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
21,"Pigl",0.757525218789365,0.715853483661969,0.808009242702757,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
21,"Pima",0.578842610666186,0.546316303346633,0.617316898382042,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
21,"Potr",7.03202218565781,5.75369614823996,8.29975379660647,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
22,"Bene",12.5310987472534,12.287361907959,12.7748355865479,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
22,"Pigl",0.814645799856651,0.773521678088351,0.859632143915683,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
22,"Pima",0.606778877992764,0.571102188139968,0.644371622334215,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
22,"Potr",7.49810643961316,6.11822949996393,8.85675199638719,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
23,"Bene",12.8110081672669,12.579986000061,13.0420303344727,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
23,"Pigl",0.874898605169772,0.830405760065778,0.925486275113576,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
23,"Pima",0.636954581441199,0.602039297931877,0.672466058703671,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
23,"Potr",7.77092726464782,6.35063537901356,9.14542891329065,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
24,"Bene",13.1362808227539,12.9016166687012,13.3709449768066,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
24,"Pigl",0.93702202027206,0.887871856024412,0.987328016513305,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
24,"Pima",0.671386795643778,0.639043834576694,0.706844269386834,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
24,"Potr",7.96123434558275,6.38184648628923,9.47828262552383,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
25,"Bene",13.4259061336517,13.1718992233276,13.6799130439758,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
25,"Pigl",0.994550476884939,0.949404592919832,1.04943695894873,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
25,"Pima",0.709930290466475,0.672928628419189,0.748306172030334,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
25,"Potr",8.48122190796968,6.88958900243819,10.1736463363101,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
26,"Bene",13.6701095342636,13.4577806472778,13.8824384212494,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
26,"Pigl",1.0515997033436,1.00201735816708,1.10913057306536,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
26,"Pima",0.73878339487281,0.701182784449443,0.777923025386585,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
26,"Potr",8.86433395752832,7.17295092945129,10.5796104151639,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
27,"Bene",13.9216077804565,13.7332454681396,14.1099700927734,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
27,"Pigl",1.10995088510223,1.06091636882515,1.16502411650578,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
27,"Pima",0.764600364935308,0.727105637862418,0.80125653460674,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
27,"Potr",9.06149515278693,7.29301399481207,10.9503518436443,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
28,"Bene",14.1873849391938,13.9471027374268,14.4276671409607,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
28,"Pigl",1.17828145520708,1.12555651748009,1.23637198139683,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
28,"Pima",0.78713095672319,0.752305064987285,0.826321257760959,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
28,"Potr",9.72947078086013,7.80679484438335,11.6400024332171,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
29,"Bene",14.4218201875686,14.1421401977539,14.7015001773834,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
29,"Pigl",1.24325385612709,1.18936369792077,1.30206397707744,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
29,"Pima",0.826565805410469,0.78755413682715,0.866372126505335,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
29,"Potr",9.90135010070876,7.93539777720092,11.9326112325484,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
30,"Bene",14.6607743501663,14.3247919082642,14.9967567920685,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
30,"Pigl",1.29902472997117,1.24376688414285,1.36299939854845,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
30,"Pima",0.859597413622373,0.821812627093056,0.89573734590885,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
30,"Potr",10.0581607859627,7.97114258016411,12.0908360068413,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
31,"Bene",14.9456233739853,14.5783979415894,15.3128488063812,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
31,"Pigl",1.37432126476744,1.31921938522572,1.43443275216332,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
31,"Pima",0.90140998691406,0.862395404793525,0.940824812636888,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
31,"Potr",10.2456079322363,8.0786731894217,12.2983177618456,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
32,"Bene",15.1769745349884,14.7833843231201,15.5705647468567,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
32,"Pigl",1.44379512728661,1.38493900105558,1.50207460321756,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
32,"Pima",0.943066430116825,0.903013545186259,0.981597937206905,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
32,"Potr",10.409391876002,8.2106073434565,12.4282700064487,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
33,"Bene",15.3886615991592,15.0081731796265,15.769150018692,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
33,"Pigl",1.51691826151226,1.45405859002806,1.57774200861634,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
33,"Pima",0.979556182435061,0.935832938162979,1.017479124461,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
33,"Potr",10.6925099298408,8.42493211022682,13.0291508343485,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
34,"Bene",15.5860613584519,15.1671266555786,16.0049960613251,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
34,"Pigl",1.59366294711198,1.53369053792644,1.65522197585401,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
34,"Pima",1.01058336583556,0.967655682738841,1.05139956392724,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
34,"Potr",10.828064816095,8.44825678141524,13.035842888178,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
35,"Bene",15.814360666275,15.4380250930786,16.1906962394714,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
35,"Pigl",1.69232585768951,1.62844801975002,1.75558486398419,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
35,"Pima",1.04948425896699,1.0074086259309,1.09541317205029,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
35,"Potr",11.0109770004396,8.55769065833754,13.4375480728403,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
36,"Bene",15.9877903938293,15.623853302002,16.3517274856567,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
36,"Pigl",1.78273585923791,1.72466368311035,1.84701266847655,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
36,"Pima",1.09174388645692,1.04806426302596,1.13718999641689,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
36,"Potr",11.5513098321709,9.08444510639883,14.0015580882044,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
37,"Bene",16.2321069717407,15.8502450942993,16.6139688491821,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
37,"Pigl",1.82297002854047,1.75891196973861,1.89434070445892,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
37,"Pima",1.12708442735008,1.08169065503243,1.16937302134005,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
37,"Potr",11.7252735518942,9.2627318367362,14.0789204769275,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
38,"Bene",16.3730558395386,15.9899356842041,16.756175994873,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
38,"Pigl",1.83895545751767,1.77589786452143,1.89980131508373,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
38,"Pima",1.16493012006513,1.11604555700157,1.21067144697533,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
38,"Potr",11.1780729204968,8.21257381213622,13.8771964745941,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
39,"Bene",16.5239189624786,16.115714263916,16.9321236610413,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
39,"Pigl",1.86153053206968,1.79874047966932,1.92744791729748,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
39,"Pima",1.20301246658135,1.15801701258229,1.25121390711883,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
39,"Potr",11.3026033674125,8.62465209322671,14.1156891297908,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
40,"Bene",16.749221944809,16.3275459289551,17.1708979606628,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
40,"Pigl",1.87352852602861,1.80466195303955,1.94311027183286,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
40,"Pima",1.24217952471941,1.19623276061546,1.28779077224688,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
40,"Potr",11.4755471549652,8.681212190787,14.2605620291608,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
41,"Bene",16.9105620861054,16.5125289916992,17.3085951805115,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
41,"Pigl",1.89951364703112,1.82475766573705,1.96868740875024,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
41,"Pima",1.28020172396407,1.23310359003763,1.32964894434551,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
41,"Potr",11.640784023647,8.72826566191183,14.3722210902693,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
42,"Bene",17.4903583526611,17.4903583526611,17.4903583526611,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
42,"Pigl",1.81307086142881,1.74172988349291,1.87810966808333,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
42,"Pima",1.30254736179193,1.25578914402475,1.35229987433648,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
42,"Potr",11.3785472024571,7.52471893809058,14.817717051506,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
43,"Bene",17.6357617378235,17.6357617378235,17.6357617378235,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
43,"Pigl",1.73906245688113,1.67199904013267,1.80844674298754,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
43,"Pima",1.30093179973889,1.24859404564824,1.35215959272942,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
43,"Potr",10.735520717601,6.97561761409045,14.4241331776455,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
44,"Bene",17.7617058753967,17.7617058753967,17.7617058753967,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
44,"Pigl",1.94117852742508,1.83577538435523,2.04693142763962,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
44,"Pima",1.41066691755568,1.3188392508858,1.49796407042865,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
44,"Potr",9.88421634462746,6.35358295401163,13.5905733316505,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
45,"Bene",17.8898696899414,17.8898696899414,17.8898696899414,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
45,"Pigl",1.94414493280359,1.8404026094012,2.04214633123912,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
45,"Pima",1.44359050955033,1.35405499503655,1.53479330826773,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
45,"Potr",10.0292825373736,6.47033605701996,13.9070733394135,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
46,"Bene",18.0778532028198,18.0778532028198,18.0778532028198,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
46,"Pigl",1.9852399981762,1.8640377442861,2.08695327439915,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
46,"Pima",1.41134092126281,1.31920541842388,1.50451406475114,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
46,"Potr",10.2382254824494,6.58767933139296,14.0216422272632,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
47,"Bene",18.2228136062622,18.2228136062622,18.2228136062622,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
47,"Pigl",2.0161015211812,1.9031840182788,2.12444728374596,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
47,"Pima",1.44019164954116,1.34779857734812,1.53214874350524,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
47,"Potr",10.448621542526,6.73852244940671,14.5511831026728,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
48,"Bene",18.3561158180237,18.3561158180237,18.3561158180237,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
48,"Pigl",2.0645819900937,1.95070630120224,2.18821685377953,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
48,"Pima",1.45683093772223,1.37195854156118,1.55052544068145,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
48,"Potr",10.6340313694694,6.69266809143803,14.154152793505,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
49,"Bene",18.5075440406799,18.5075440406799,18.5075440406799,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
49,"Pigl",2.08569402680002,1.971780866647,2.20244267123453,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
49,"Pima",1.48115826685101,1.38717865999089,1.57659967960944,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
49,"Potr",10.8650917746804,7.0925828872305,14.425755704533,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
50,"Bene",18.6696672439575,18.6696672439575,18.6696672439575,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
50,"Pigl",2.10355524579949,1.98791466015681,2.23137948080366,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
50,"Pima",1.51504020473774,1.4268715551018,1.60351924696454,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
50,"Potr",11.0861742785483,7.31020464048242,14.6158075869083,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
51,"Bene",18.7884306907654,18.7884306907654,18.7884306907654,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
51,"Pigl",2.12872572149987,2.00578918833372,2.26349352159272,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
51,"Pima",1.53257453007635,1.44720694649344,1.62610339992117,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
51,"Potr",11.2832972223108,8.00934262347943,14.6739230525855,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
52,"Bene",18.9449882507324,18.9449882507324,18.9449882507324,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
52,"Pigl",2.16349281127231,2.03178235285427,2.30371578245374,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
52,"Pima",1.5685754101225,1.47491125529242,1.65802844550733,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
52,"Potr",11.5368550156102,8.09489918864135,14.8312063205965,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
53,"Bene",19.0333127975464,19.0333127975464,19.0333127975464,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
53,"Pigl",2.17601903704657,2.04003785041964,2.31750996752008,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
53,"Pima",1.5939945347498,1.49973079176996,1.68816108382877,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
53,"Potr",11.9198570068677,7.77184060811997,15.4594116473993,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
54,"Bene",19.1290136973063,19.1290136973063,19.1290136973063,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
54,"Pigl",2.19679272870904,2.05826566398178,2.33043931915626,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
54,"Pima",1.64260067407713,1.55409285847138,1.73345689575588,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
54,"Potr",10.0671795946856,5.85036842002431,14.1538587125556,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
55,"Bene",19.2342942555745,19.2342942555745,19.2342942555745,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
55,"Pigl",2.22306777980633,2.07743171468021,2.36523926347138,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
55,"Pima",1.67199269390283,1.57689774484001,1.76542794161556,"CPCRW_moosehare","Moose & Hare","Stands > 90% black spruce prefire"
